16cell	4cell	8cell	zygote	blast	2cell
Rpl22l1	8.10920446256577	7.04080933108448	7.44002480999231	0.890397770535867	9.83510023561162	4.7931752203605
Larp1b	7.10473273078669	8.09188267461525	7.12833376284598	1.88941702348254	2.59525231223647	8.43419662807328
Rps17	6.94901167782427	4.69180226307214	5.61357451930632	0	4.96114834547893	0
Yif1b	7.09684683871151	5.19839706657683	7.08179198868969	0.878510371715595	7.57054190886575	3.16896971074502
Alg5	4.24594417036834	0.0691008412816556	4.17661071640659	0	5.84670556955993	0.816796648772486
1700019E19Rik	0	0	0.501235242908247	7.65251826853137	5.20763561203505	7.09396579621612
Tagln2	6.05693801027372	0	6.19447389546517	0	9.28239949607623	0.0705941440946213
Spic	8.11689712325776	9.86452052160709	9.66499707993864	0.162293334876638	7.51947239865201	9.48385628157085
Prelid2	8.18790586202555	6.30768531144205	7.51018492833469	0.686415347667856	7.12386381166641	5.27652782008896
Dpm3	5.87912986173553	3.75068923443211	5.17778217269902	0.171176395421973	7.06759041545549	4.09334961134228
Fam96a	8.27683957242481	7.29958772889087	8.10106921006088	1.34401222232092	9.29595912752506	3.5014041352649
Nhp2	10.1469229585563	9.23026357198859	9.73370528006961	3.19233348381302	9.07677636835694	9.50980083044741
Nudt21	8.24301483506689	7.72548149722191	7.96432234609176	3.14881593803946	7.91076044451021	7.55352519653411
Abhd6	5.41027483046013	6.90748623580954	5.76627214753752	4.42098114394318	0	7.42029559536575
Ctsc	7.81517790212634	8.37608139431089	7.78775412189091	0	5.4584256977226	6.88474799347156
Fabp5	6.59299874180321	0	6.19391518463375	4.95737689547686	9.51986800073607	1.90321740161688
BC028528	4.81900760821813	5.6514119395514	5.6117695848338	0	5.38778714847707	1.46173255487392
Bola1	5.42663363364157	4.85974930067155	5.98374097895419	0.102314772918752	5.78820788708965	6.10735843998988
Fam151a	4.86637401260806	0	5.46732152462458	3.23781143503978	5.65849918630452	0.203329306928276
Uqcrb	10.8823110506737	8.64480458114465	10.2296486133556	3.92661273794667	10.9948023881839	4.76640481647816
Grtp1	4.92433218848683	0	4.94813135143823	0	6.12965324848214	0
Slc25a4	8.84166709026038	6.53734296532536	8.2227694643688	3.84498542237179	9.6900205110601	2.15859812486483
Polb	6.5660308311386	6.17023617632822	6.11390095750948	7.31980222988414	5.62199607451488	6.59305972375442
Nme2	12.2774686354249	11.1217887828936	12.2797962344206	0.872961102071591	11.6014939923663	9.96826360190007
Hax1	8.9455151384906	8.13820105635356	8.66927168945485	7.41011872309511	7.2470016448645	8.00006470286836
Sssca1	7.87964178847902	7.66346198027529	7.90762439625599	2.33859014045436	6.34731105367321	3.10769258499886
Ppia	12.9041291364364	11.5249417448379	12.8455719737126	8.41378867324789	12.8755691070202	10.4155254153915
D17Wsu104e	5.25503716620715	5.15972484245089	5.7169782480194	2.82039200864098	6.7192328770255	0.500189411696142
Ckmt1	7.37232630075495	0	7.78991130739614	0	7.81971986635424	0
Sertad1	5.10093434520702	6.26982105461237	5.04158173003465	0.935090116190978	1.31021458325901	8.25675431557474
Aurkc	4.3696674882318	5.53359703053902	5.83304034998679	5.77568536432893	0	4.74586838213853
Hint3	5.61540680099216	3.08840368614612	4.85574226067132	0	5.67210963382075	0.167789310193612
Cyb5	5.72232521331757	0	5.58191709124605	5.83743847721735	7.45731649522517	3.1327649829125
Pcgf1	6.88196114417569	9.67595236034	6.93718716353661	10.6100269050041	4.98809818642289	9.34581824866426
Pebp1	5.90218196191217	8.57394606404516	6.45137378561629	7.09589763836832	7.66443194844217	7.86505852048849
Tomm5	11.0599986327873	10.3739842566971	10.8006484343426	0	9.53442115738824	8.06591496653607
Omt2a	0	6.40891641323333	1.57562505424868	12.4081918345556	0	11.7721479575489
Anxa2	0	0	0	4.96433991437701	7.72443617995697	0.750645130561193
Ech1	0	0	2.8953072001279	2.6134194634236	7.75044861636905	0.295142211080737
Wdr61	7.78408552914893	7.55801894425023	7.71186602584264	2.09259952757227	8.0047363684856	0.776954784734194
Uchl1	1.2423798894773	4.45825196249178	2.90666219436507	9.1635392366452	0	7.99081411767951
Npm2	1.3360716292342	5.89396760859163	4.23640912536649	8.9233419645659	0	7.8315858781896
Snord99	0	5.56980264774937	3.46137528157572	0	0	4.25141564314453
Snhg3	7.06032044027877	7.13624760309732	6.53033697418913	0.532212779408646	6.90230732346036	7.45000871143856
Tmx2	5.84436339752296	5.96861882523143	5.55376532707116	0	7.09424922531896	1.36040526951511
Pramef17	0	4.95248509658016	0	0	2.55305386224917	7.30619639663998
Pramel4	11.1939181466788	9.70767858848221	10.7294839291671	1.0051422162301	9.41168245764959	10.4142422970267
Rps19-ps3	6.58995556341593	5.92800725830757	6.65981167695284	0	6.24948680567876	4.73502565414442
Crip1	3.04701265698108	0	4.5025302480151	0	8.28598378530085	0
Stard10	5.00297488706916	0	4.01326318747736	0.0201017188485061	6.28436059726318	0
Pmpcb	6.52896481064077	6.20442063132902	6.3544745282587	0	6.95426094150246	1.92196488812087
Wfdc2	0	0	0	0	6.215617379202	0
Ndufs7	8.46746475607709	6.05244604910953	8.08003552691726	3.03126775776262	8.83633441948823	2.08586820523641
Pkm2	3.37736153820405	4.03319127420365	4.3186454349446	7.40649398281505	8.69017900649154	8.01341835568443
Gm5918	1.24428974331095	4.57851922855261	3.78203828063923	2.88957153929238	4.99123474544613	3.64463653076727
Gja1	8.68194804467824	7.77058912796372	8.48538148294299	0.0512686972850001	8.62223078041018	5.10177231348625
1810013D10Rik	5.37530138268768	4.19916176755506	5.23797919860917	2.92590985460039	6.30085690173949	0.505262367702426
Rpl9	10.6727057165074	10.0026210504942	10.9004606891769	0	10.4470123112	8.58424553535271
Fdft1	8.48142467587731	7.85401985054819	8.59265978535454	6.16930309084083	5.35366737807353	8.70018720764425
Psmg2	7.1914125261877	5.00341346606765	6.93943770158047	0	7.30563353072109	1.51597584962764
Eif3m	8.81632816327907	8.38262626576975	9.08409933685758	3.00568205296177	8.57611741060447	5.0672887867669
Mospd1	6.56685135171764	7.47012854821003	6.59454549701103	6.26689494413039	5.2606614450452	7.22800070106962
Pdlim1	4.81001825402462	0	4.87561500712274	7.92112672421325	7.11115434693597	6.65437063635053
Hexa	3.5608697367346	0	3.38916457266763	0	7.05094291993128	0
Ube2s	11.0785476570868	9.42669255458456	10.4745160571784	9.62733117945193	8.98456837928652	10.3802353553543
Triap1	6.50274903728968	6.84581552937088	6.83227618041331	6.06895899282688	6.74194975334742	5.11997268533551
Alppl2	11.0502306674992	9.77308060652853	11.0043742435488	0.367572730524746	5.7344760142508	9.05883453458902
Fam46c	6.14357400479067	2.05088883857712	5.80526405642142	6.58624525045065	0	3.72233272092519
Bhmt	10.9455025702452	8.84804196421	10.7417570536666	0	8.7930472113377	3.31732942083119
Nudt2	5.6933148989296	5.00124482687692	5.75902925897376	2.14731645426363	6.35315813464047	0.897864724024663
Taf13	7.62784536880819	7.12289693019304	7.51336810410405	7.02491308925593	5.4837902932095	6.93787070706187
Vkorc1l1	2.3139229693554	6.10132980637832	4.65293761601031	3.59801316551382	3.39549126406673	5.30206743957732
Nt5c	7.9582523780853	5.36812510759562	7.65346135663721	0	6.50778499406484	0.10241612935287
Mrps18a	8.02986918109843	6.74510686079377	7.61404686216565	5.16885749433362	7.71670147615229	1.433497702131
Slc46a1	7.14507405492949	4.61384271784544	6.93698816815813	0	6.9099667445666	0.0458315011170978
Mrpl14	6.85719787544042	5.28832884116086	6.22536168489474	4.04497880739004	7.06191555460291	0.823322877461748
Echdc2	8.30063292131682	6.30250530239767	8.37085371622234	0.236618209161822	8.5548408883909	5.60618480487032
Sycn	5.44254667660856	2.89500019372986	5.13335065844283	0	1.69112102799823	0
Etfb	8.55821587615166	5.72354104721513	7.67639510109348	1.1126143683301	9.8930076454475	0.540619387511746
Ndufa8	6.6518161043063	4.00452325887982	6.19903620589969	5.60638058252796	7.86379951545313	1.27418656808693
Ndufb10	7.88656601951943	8.33107668809734	7.57946541757352	0.414401615013754	8.86331737609669	5.58822506795922
Fam165b	0	2.01520081891166	3.91801446186865	8.61117437092455	5.54490072144414	6.85424733440769
Ndufb8	7.39124565125893	6.20594947015276	7.38126302855171	2.24304260983463	9.13525848104888	4.06901515623168
Psmg3	7.47658397020375	7.59717923632984	6.92795459368879	3.73732032580085	7.19512126247982	1.53106339481742
Guca1a	9.18591745777754	8.10700331928969	9.02380923089492	0	6.87303795389588	8.50858448022615
Mrpl28	7.57304222665825	3.25683903255425	7.26171281589557	1.82833487831259	7.71652272254904	1.47753523979436
Crip2	9.11237120566534	0	8.04080340119173	3.31081585237309	9.01811185710736	1.12840375377492
Gpn3	7.7959035051608	8.69717996470208	8.20333721107635	0.101360526604121	6.84241645352819	7.12160611639288
Ldha	0.084012159309486	4.80409716271274	4.63724155178962	0	6.71950651242825	5.2780542311132
Lgals4	0	0	0	0	6.33779507574391	0
Gss	3.78888979115213	0	0.281702558797191	0.593614045951884	6.87390594639936	4.16598591662712
Stmn1	6.60331795626815	7.83154434210876	5.95034857342399	7.2920507985257	7.64806182797742	7.44573754589956
Gtsf1l	4.7951443388443	4.92115686776824	4.91987542019529	2.75980983908103	7.13689362696416	0.440236655467639
Gcsh	10.5489690601496	10.575488659927	10.5535559463671	0.906966113867823	8.04970839717267	9.35464347452606
Snrpd2	10.0828451315511	9.95146807271947	10.0960647355554	1.93968943687419	10.0391747514453	8.22532119159431
Tcl1	0	1.80893792634381	0	12.0845469188571	0.215998165733355	9.1476533072409
1810027O10Rik	0	0	1.87820034056982	0	6.6827395986326	0
Sdc4	6.59752700276956	0	5.58840015532047	0.287962747746305	9.57264480292391	0.656137347529148
Supt4h1	9.42591537617486	10.1115946550838	9.12267387657195	5.41234446241092	7.90304352623628	9.52441179524339
Cited1	9.25446192795395	9.43079759047301	9.59081618263611	0	4.88833367372574	6.35353103160396
Gata1	5.45890515991732	7.04477438136307	5.53153595514721	0	0	5.61131632514978
Apex1	7.61486653668726	6.71103857520593	7.70354113498825	3.07801041656689	7.39254232439322	4.48790557127128
Rpl7a	9.66845114158662	7.48138672605797	9.28834705097657	1.17801645569932	9.66861102941452	5.62152614007727
Akr1b8	6.46022854124366	0	4.15994749059203	1.38008730709127	9.89397028637022	0.0680761209949474
Rpl12	12.0900694521669	10.7949208858002	11.9942200211543	0	11.9943361951852	8.36841293600803
Gulo	7.31959532507675	4.76179205561911	7.40264682171081	0	4.52514574745808	2.29528422907227
Nudt1	5.81321831132315	5.73147408221746	5.48455221734257	3.09728461726459	5.88474234959202	0.323545305077862
Mageb16	6.09699676388426	1.43275144156437	5.81907869512799	5.1788657931563	8.17425389995508	0.678878350348775
Sp110	9.42024148993227	10.2995410394808	9.93847881728123	5.91719138831078	3.99213379659758	10.0746527220425
Commd10	4.81716278893564	5.03790729568065	4.5506560756793	5.0729503719504	7.11494085158711	1.73373484178495
Snupn	6.29993672594753	8.33996401660944	6.93530096789758	4.6525377534427	3.08913643307753	7.00680179219294
Sip1	6.65847007303424	6.11284404322364	6.70942533246763	0	5.26734715586891	1.09998083653544
Crxos1	11.9020479689795	10.6842037443736	11.8299660935627	0	11.4785087871876	10.2866381825989
Xlr5b	0	4.91359298039548	0	3.45597432831001	4.61837980177966	0.707794169808775
Rps5	11.5541133904169	10.7655951615781	11.5645733870406	2.26163143200776	11.4049001515349	9.00739504823249
Gstp2	7.88492389592928	3.93557229633453	6.81075405818368	1.5754016578632	9.22061646399221	0.587564282582362
2310033E01Rik	5.02909146546369	5.97644746467106	5.59284655367254	3.47946456648263	0	1.2758633432819
Tdh	5.39370586022929	2.34627065921377	6.59662791247508	0.240553593022797	4.85141661276733	2.46674663483129
Dppa1	0	0	0	2.80610593783001	7.15054458206601	1.47625162963522
Rps19	10.7842146402538	10.1140813066484	10.8206534438899	0.528258085210083	10.5488039835453	8.70331155651866
Psenen	5.77054458974001	4.62147830145312	5.13266937498905	8.5613118341329	7.38613932971611	4.91048874736986
Psme2	5.09743505728737	5.25145713852101	5.6645476114352	0.906000865175778	7.14952374645283	4.0886967499057
Psme1	6.38610272287909	6.08678563060952	6.56871147574747	0	6.34648284641046	0.484207075531207
Arl2	5.16537987240484	4.51203543771741	4.58676795295479	3.46264065995089	6.7674097687395	0.501192922650865
Cdc26	5.70005201934193	4.45560229485053	4.97465459605007	4.89289734015784	7.19738321529695	4.98504436468819
Snord35a	3.27252351566852	4.91138619098068	3.5032550013962	0	0	3.77891808354983
Snord34	4.6909099542645	4.02853644498426	3.79033229272209	0	0	0
Snord33	4.58420107546552	4.02957835055041	5.22942072469966	0	1.39720909655785	0.217669911347525
Rpl18	10.9639733896844	9.4817916823133	10.9931566331405	1.1680878754943	10.5221351486348	8.33586057658851
Asns	0.0834705481529283	2.0589064649195	4.11746368576796	0.610715127566791	7.22057655460604	0.176355040430954
Exosc7	9.20308389272505	7.10285151908503	8.85573352804134	5.25854493059675	8.29021041292383	3.75068370013522
Rps8	9.82148920673499	9.37323543053793	9.67099952566371	1.71051310747392	9.49170118173508	7.94710555023857
Rps18	12.0107530481777	10.8093645349081	11.7384820885678	1.20073987582503	12.1735553059963	8.59550751496193
Dppa4	8.76916838534148	9.11841965007629	8.78279641904488	1.50868359599035	7.63019067731268	8.47197012578784
Tnfsf13b	6.58109976602784	6.767065151382	6.7746748681896	9.31884928936645	0	8.41360710920704
Tmem120a	6.108301586659	7.37094402694044	6.31758649596464	2.87556786295441	4.96656098690097	6.80284678514023
Chchd8	5.5222904801212	2.03236442093063	5.21378709915434	2.8212856031368	6.63205013152409	0.0859720560780543
Tnfrsf12a	0.370468917270037	6.08739372884032	3.3097472196021	0	3.40337553884027	7.38271802890419
Cdkn2d	2.61416215814008	9.09792684873	4.9805390403074	4.98206516571489	6.37754622912627	10.2503123422653
Bmyc	1.07374076516487	0	0.764887780570007	0	5.70486564403868	0
Trappc2	0.256759363275154	0	0	7.52538352835928	5.6885538492642	4.75071279366577
Gm5148	7.69624832764687	6.75270385919367	7.57629685518624	1.30281037633605	7.85044244028096	5.17954109258844
Cldn4	7.12414364543169	0	7.00605280398777	0.958795737767604	7.96651731029978	0
Dnajb9	6.0956922161637	8.7577686235811	7.0105242113459	2.31987289393147	0.664948869337527	8.58737981717713
Hadh	6.27001825163102	0	5.61686566785088	1.02378455165515	7.69394184312346	0.00951433965923496
Psmc3ip	6.51864631157573	7.68447093872053	6.60438182320671	2.79731148778565	4.85265721257898	6.68518840651644
Mtg1	5.84272963695114	0	5.34985490145327	2.93735010531919	5.66413071585748	0
Snora68	6.32938725179052	7.58341957409789	6.15941951669104	0	5.55716738094969	5.94894351124726
Aph1a	2.6500899275671	4.25093168216402	1.37485036411789	7.03130795610985	5.40745624870175	6.7083201125505
Bloc1s1	7.12173922747266	5.51473120800558	7.06982095814357	0.209179188654609	7.22781879457122	0
Rab7l1	6.2751805660998	0	5.41735609384537	0	4.70989029592596	1.72338044843636
Suclg1	7.35648278155484	6.37909660195127	7.35176303550548	4.36216396760787	8.91180803720444	0.914885035894151
Cmtm7	6.53827178004657	0.725770393123068	7.20415931250204	1.59528911176776	7.13412517662076	0.184031532248722
Ooep	0	0.864425448996109	2.09089363404259	8.54472951930536	6.08713758638948	5.29753500232178
Mthfs	5.86277891042437	3.15054007385164	5.47228898642019	7.33965431446524	5.95947637217439	5.47321709513128
Rpl3	9.88853397545064	8.77609291672182	9.59005761173191	0	9.81092064825691	5.68128182276976
Rab7	8.01328549572392	7.47612316170161	7.59028920267997	9.09212245034911	7.81148105093176	7.49564305545714
Spink2	5.29500966623478	1.1334881419172	4.76857554601324	2.030330778199	4.14180139893345	2.50539771752635
Fam25c	0	0	0	0.878985141862803	6.54444495296944	0
Pmm1	10.1881063419736	8.60362721913493	9.71542027710628	4.76258685788448	8.28219978071993	6.76795129071719
Glrx	0	0	0	7.13295310274256	8.91397218916761	3.28690964868235
Thyn1	6.47933133182488	4.83260105030494	6.09916807414377	5.3733146129942	6.38011715944312	3.49957786967237
Gnptg	4.74964850478459	6.79468737292671	6.28271213624575	3.58614277381935	4.19887092608703	4.7358581142648
Atp5d	7.27374909728333	5.36224957257431	7.50274776973785	0.795915021161752	7.90127194652159	1.08184699136142
Zbtb8os	5.30308320278787	4.92625192876022	5.36689911855283	2.90034559591172	6.37080714973135	4.46460564633981
Fbp2	8.78721779458231	3.37202888042409	8.11011927156399	0	9.68464548222844	0
1600029D21Rik	0	0	0	0	6.26457221264438	0.0257768703989782
Ncoa4	7.62528427500743	5.38942417086118	6.92695473706318	10.0092872006507	7.83838098356209	7.0472918094215
Med31	7.88550058794629	8.67220168356518	7.90982628479536	7.41786855070851	6.05611371090175	8.12135788085227
Ptgr1	5.1232564988016	0.559799928402005	4.56776027734686	1.84262321397707	8.6668084431842	0.217194688385961
Cdk2ap2	5.67347123792651	5.38679713702865	5.76639170171655	7.64829826307396	5.33976700470945	7.41019366377414
Tmsb4x	0	0.112181904127912	0	4.41588926357808	7.34215074798543	5.34848730352977
Brp44l	10.0365410125985	10.3528526975623	9.91458848207946	6.68334325168454	8.55275419913518	9.58579843196939
Omt2b	0	6.65080356584177	0.765781574379288	12.110404634051	0	12.4544587569062
2810405K02Rik	0	0	0	0	6.32281032464129	0
Sarnp	7.37418839842015	5.91467649598919	6.99317122489975	4.33554386248209	8.26747313055945	4.99237450470574
Klf17	1.14668375210303	9.59345301634212	5.14774686410323	9.28769377074268	0	9.2910910322986
Rpl36a	8.52394343258223	7.42253691498195	7.88407496996775	2.40814046419376	8.73250135732175	6.01696333998169
Lsmd1	7.65659565502392	5.45283936267397	7.42885700682191	0.726142582646383	8.12435145720126	3.19179476368385
Vps29	6.663164027974	1.89833795250193	5.81414995833888	6.04467341502051	8.32614563309412	5.51900602899364
Cox19	6.31102586984841	6.13031218598236	5.90145457351179	2.94294904641426	6.24730257156347	0.413803175917065
0610009B22Rik	6.1846469175004	2.93402950698036	4.71973173103305	5.80424746881526	6.81289424190058	1.06527204127491
Ppt2	7.59201406833882	7.13790204865133	8.05972995305801	5.90796452250669	0.264080337295284	4.21072398595567
Impdh2	11.4172403520418	11.4177503382051	11.6596040224161	2.57230423936545	8.55331318244226	9.19046668268271
Sec11c	5.3598337936674	4.75008637077443	5.46489501520148	4.43883596894185	5.41473841791758	0.863909122641217
Zbed3	1.36147272024496	6.00897238713053	2.75806948527179	12.1367765926647	0	10.6588490949568
Mad2l2	6.26309803497914	8.10247682355132	6.8572847038247	5.5014196339695	6.07304032236108	5.54780468248765
Aimp1	7.6359063583133	5.87101952382099	7.5654666258241	1.97657112668651	7.57991871527615	0.503620975938322
Cndp2	7.26134031152098	6.32586802519055	7.22731913799694	0.0201029061972581	8.0282315444898	3.3172958301432
Tom1	7.99871857316372	6.58698241388957	7.27370346272769	4.7603401891312	7.7279867441424	3.26430769137233
Tpi1	3.04754553047922	0.391589135257908	4.76611694217214	6.30016218459903	7.48620234184293	5.71087002639237
Fkbp11	6.47806165307114	0.138110322576635	6.06096598334917	0	4.74422863401624	0.183016658113203
Clp1	6.32341184431263	7.66298155518426	7.28796732309942	0	4.24023379610073	7.66163683630373
Ceacam10	4.05814937387374	0	1.31722857486774	0	6.04060854056516	0
Cox7c	9.87767260653013	8.22056440177844	9.41936589547999	1.70762974183638	9.92477975282023	5.41188525530161
Snora70	5.80701077806462	6.03228316945356	6.11553722735402	0	5.20941462069894	4.77870848072997
Ormdl2	6.8218845201767	5.30293679555909	6.64858448385032	6.37254284249601	6.84956336384171	5.15655813997341
Nme1	9.81189621755403	8.45543586087894	9.75572580929671	2.73511585792814	9.84871324272525	4.24929475118642
Vps28	5.66508967842639	3.90799886697288	6.1508221161486	2.83660913990555	7.70412378267951	1.13215158270775
Cct6a	8.3387726018927	7.70688281633362	8.19151754881981	0	8.74505489250618	5.14184597310652
Snrpc	8.93526054878642	7.86451511671469	8.26097616067174	0.917260779912018	8.11964210212988	8.42826406542108
Gm11544	2.2450411426913	8.24603663120543	5.19186428139803	0.159802166742002	0	10.1271511453051
2810408I11Rik	5.18231976493272	2.7090595353909	3.98548428917124	6.78908520242225	5.53698915152779	6.35683226712439
Yif1a	6.36519588422895	6.56814052195015	6.3784706565557	0.263741060135103	7.05160831671208	0
Gm6654	8.59866219132425	7.70867940893947	8.54480714210012	0.968313508909249	8.27750730145503	7.19615676715936
Psat1	9.70424370787621	8.70306186966701	9.78981481763492	0	7.64332795941205	6.96213396391114
Trim43a	10.9864687459678	11.3723577556594	11.1421144700166	0	8.93048255750833	9.92686034484869
Khdc1c	7.68686778352437	8.48173088800153	7.98619846363631	8.8666367443027	3.62664076513743	8.47601739782622
Bex6	5.34783352891401	6.8703992165723	6.6476197094786	0	0	7.13781113145732
Nr2c2ap	4.51582089693443	5.66869451483724	4.55536523210054	4.58974724855608	4.99685607003708	5.95847802291224
BC053393	0	0	0	0	7.91337211444682	0
Gm5506	4.34681649487378	4.37394693321069	4.06802654368928	5.49559194504271	8.11622200820111	4.35803474274496
Cox17	8.79376341730208	5.69529659347842	8.03741902280506	1.20519234226054	8.9980943758756	3.3021694149897
Bglap2	0	0	0	7.5810110801486	0	4.97484394721279
Bud31	7.82982808246962	7.95927452333584	7.99147265374075	5.83880207848372	7.59950544630037	7.57390347533991
AA467197	5.57184298572834	0	5.26729271803146	0	9.54773020109583	0
Trappc1	6.03688590553471	0	5.34989073374445	5.74554598109894	7.43302551514109	2.2204257084778
Tpm4	7.13000245359941	4.28847243017897	7.17605081528218	1.20239938529256	8.36136288359981	1.69357718126222
2310040G24Rik	7.59413347517447	7.33369398554655	8.47084521603621	0	1.06623227624014	5.97789532246873
Zfp433	3.81647575516924	7.19764493616087	2.79857782363345	3.97517923469517	1.80005700180763	7.31233441812568
Gm3776	0	0	0	0	3.14076417554848	0
