16cell	4cell	8cell	zygote	blast	2cell
Abhd6	9.64489750991739	11.1595998584903	9.98045571757872	8.61094879798307	0	11.6632775383168
Zyx	0	0	1.10374593964989	6.15417095538823	9.68502811679942	5.40075151479913
Zp3	3.98626108442182	9.14286192733759	7.75583428305976	10.4577341136269	0	10.8167168048613
Ctsc	12.5102890922755	13.0706168827391	12.4838620860489	0	10.1283833065482	11.5660866562677
Limd1	0	7.25705336051277	0	10.2922178127816	6.8344065357016	9.90289397849482
Lhfpl2	0	4.61355220205943	0	9.20063596710572	9.20129449720626	7.51932736602485
Rdh10	9.40044602239413	10.5163222571561	10.625609013862	8.52356694233819	2.70276613475487	10.1000409740616
Avl9	10.1585035803945	11.5676559997655	10.4272997875379	9.33283774441495	6.37950882793335	10.6630202790929
Sqle	9.57551129452424	10.4198628930908	9.69295765714261	8.23416344079327	5.89242440245671	11.1616041117336
Grtp1	8.65396781738824	0	8.67685289612244	0	9.87573240692327	0
Fmnl3	0	8.39634611135054	3.22054636982391	12.0254741826432	6.44294839452965	10.903392842515
Epas1	10.8752039979391	0	10.9709931173217	0	9.06075438364455	2.87589292987324
Ckmt1	11.417274497494	0	11.8380177782401	0	11.8740842984215	0
Tpp1	0	0	0	3.8814484499326	9.58562566464663	0
Parp8	11.6462695053063	9.43530940409045	11.8335725405415	5.52397188549283	5.81844472812094	9.11474753437972
Sertad1	8.69246122258758	9.88133375519381	8.65383208383785	3.55123256289894	4.27603871410974	11.8760657253209
Cdx2	8.96696361581938	0	6.65164220614748	0	8.72847904688617	0
Ezr	0	0	0	0	9.7197466805157	6.22254275694782
Slc16a6	8.71889917183939	11.6550213970115	10.3326777550257	8.4313697901901	3.45115855136725	12.6253368227461
Mfsd7c	11.5599194109183	10.5318658620409	11.5789300789269	0	10.3138485592303	6.60229646791007
Cyb5	8.65336639424281	0	8.50472059962293	8.75544094357604	10.417749216248	5.92645117243314
Plbd1	10.136960178207	10.6123071252528	11.4014019739213	0.360989735273168	7.19789494726277	1.05273359012136
Pcgf1	9.37393415264362	12.2591930027283	9.51897402931636	13.1857141302938	7.55597801290418	11.9262321433581
As3mt	8.14375138148399	0	2.01575415184251	4.63255741765954	9.86729452977896	0
Sipa1l2	0	7.57255679137482	0	8.34975641787674	9.0617742255391	7.60616278395344
Anxa2	0	0	0	8.7511237794509	11.5630246904642	3.34015896619546
Ech1	0	0	6.29180588265711	5.94336047610534	11.3054002393237	1.88247099796569
Sycp1	6.027182211638	10.1774626427032	6.08803100088405	8.91285935425631	0.925217917674529	9.19898242074686
Snx18	0	10.9582469003511	5.3955052925031	9.65614177615198	8.15655584798094	8.96833408496653
Klhl12	8.85084921598862	10.0669693855704	9.39988318850157	10.2927128575025	8.09175854737859	10.5941782123915
Ddah1	9.36044075457013	0	10.1988054004578	3.61039072116294	11.4710400313388	3.49541506145439
Kcnk5	9.52347640082228	10.1711321607933	10.8176770872216	0	6.2758700599985	8.58413975735673
Ercc6l	6.24388992362479	10.7859119564035	9.65756600611879	9.83276212909642	5.25335426077563	10.7536708135122
Uchl1	4.09672044354151	7.9725933326308	6.3553063715115	12.7269878695145	0	11.5584882885209
Tinagl1	0	0	0	0	9.23820631957717	0
Prss8	0	0	0	0	9.84043942552751	4.54972670124044
Them4	8.98183211768831	9.43514999213231	9.45751841912593	5.47216990658295	2.74087012111085	8.26372154358095
G6pdx	2.30388651004532	7.85236159448154	5.94591236855342	13.1477899942267	6.23773783507341	11.3028650766847
Mpzl2	7.45001925748753	2.65408955044322	8.52387896240923	0	10.1211070248075	1.53209324285425
Nipal1	10.7813015308651	11.4129245943135	11.226337659838	6.53297630005523	6.43080464207123	7.86954209987679
Lrp2	3.77669780520537	0	0	0	11.3881533181586	0
Gpr161	9.6235699757752	7.96721526830721	9.83858573700544	0	1.09967307195795	10.364350644554
Fam179b	8.27571693716181	10.4002722786163	7.90279830438298	11.4229042951283	6.8955297931903	11.7751309517961
Mfge8	8.44245042088178	5.72852097744908	8.95197524091914	0	10.8509792100266	0
Crip1	5.06414530795307	0	6.69078269928084	0	10.4627894754659	0
Acad8	10.1668984612285	8.77435819897445	10.2539463514231	0	9.10655883693497	6.63071797016533
Wfdc2	0	0	0	0	9.06505908581033	0
Slc13a2	8.09643249618108	8.35905690176609	9.66055917862895	0	3.12820205818445	5.92896395251188
Prrc1	1.15253183959469	0	3.68602695550958	6.54943940301789	9.362133166507	0.380523735823659
Fndc3a	0	6.54979619079905	2.44385175929719	12.7662856479621	8.41294037822405	11.159034620379
Gja1	13.7100725778594	12.7932211583732	13.5132450148364	1.07062336490887	13.6661540708785	10.0871237951087
Rffl	10.2884770764193	9.37969318635758	10.7594421276845	9.80381178367685	7.50899771238895	9.85021805649059
Tat	7.95205189921626	1.62964333380377	8.43831395774404	3.55583430509004	8.97206710925099	1.51942756324248
Commd8	8.61666398243534	6.37095411056847	8.31731608066534	0	9.67719318184644	0.168867550009287
Mospd1	10.3581718146289	11.2735778680344	10.2531135674866	10.0501205790167	9.03629353186051	11.0492490739029
Fam176a	8.91219939826085	7.25889620462331	8.88870380159679	0	8.94255660187669	6.66929096326692
Usp29	3.30511102288683	10.0416956400174	8.03010341344182	8.46371693051939	0	11.5468426364632
Hexa	7.73075728976853	0	7.55182416167827	0	11.3351691084912	0
Glipr2	0	7.51043894871478	0.935939806823254	0	9.97946611554976	0
Alppl2	15.5147661213784	14.2423433864822	15.4755417257683	2.8710777235945	10.1675570165418	13.5115772573918
Fam46c	10.5388506647131	6.08485970279112	10.2033062726453	10.9714935068349	0	8.01698792063724
Zfp599	9.35885576362799	8.85052317652056	9.84720608256453	0	7.59389760041689	11.8143794833491
Bhmt	13.6281665344944	11.5108282531402	13.4002912677109	0	11.5105830452709	5.74694979954611
Map3k3	5.87130849544942	10.3372329051211	8.53217574423632	0.683339910543622	7.95828472608505	11.0855784764703
Nicn1	0	8.64565473731809	3.6421702420106	8.12605457173584	8.38027022097412	10.0738329354917
Nt5c	10.9343624557723	8.31377782350944	10.6580901050551	0	9.47762897319281	0.568403566563289
Slc46a1	11.5065310705924	8.92545405449335	11.2947374106103	0	11.2712934050394	0.617386755625464
A930001N09Rik	9.37618726793646	11.1857236999686	9.80866887415072	9.0293149307019	2.7168770996317	10.6210987945538
Slc2a3	4.14696073461628	3.28981492015717	9.13975924009633	0	11.399816681826	7.12357748796974
1110003E01Rik	0	4.70673069213926	0	11.9027653584412	6.08734627238049	10.7845921386847
Crip2	13.0227288702908	0	11.9448812501122	7.06047505238785	12.9293863329053	4.22736603855786
Ldha	0.621752180060205	8.22168687329809	8.04218508804475	0	10.2098324880786	8.92317490966759
Gss	7.97905879833538	0	2.38861728752528	3.44294523805929	11.1623465648493	8.38068208524839
Zfyve21	0	0.600007354742022	6.34766888655648	11.2012325588223	8.739832032146	8.84408768440468
Nr1d2	6.99234102972006	10.1899812873605	9.12452222331589	7.99069703740381	0	8.57476529386372
Pitpnb	11.8050011082646	11.837792119635	12.2551243608626	0	10.3767732979214	9.46612930550438
Stk3	1.70434599172161	7.07670768247426	7.09932897398593	10.9405877168065	7.48487388853899	10.4989426771346
Tcl1	0	5.16379483051242	0	15.9356551036902	1.74875381922755	13.002750131193
Pnrc2	0	2.34662831951453	1.00065335921402	0	9.31989053084407	3.42842496094617
Zswim3	7.05515352662747	9.74706222852625	8.32579880791406	11.9371730703964	3.90093975902808	11.2695035310787
1810027O10Rik	0	0	3.7248607420659	0	8.85825072527497	0
Btbd10	9.32748452708158	9.29035844434992	9.24870859889839	11.6380618174661	4.30748788841163	10.7301964001739
Sdc4	11.2774007944558	0	10.2529854190062	2.73286369259938	14.2830047555083	3.82282965922242
Exoc8	8.99367656693539	10.506289396556	8.47417878006194	0	9.02199615772499	10.4733178827736
Slc35e4	9.50209659846273	10.4033057874859	10.0932712829557	3.00954390588702	0	8.67512036055951
Mybpc2	9.56815788957486	8.88218298562412	9.21455506208578	0	0	0
Cited1	12.6206286088079	12.7944300007492	12.9500131470548	0	8.21129580988373	9.70121875786806
Retsat	0.481676541709436	0	3.51030361883042	0	10.2142406385009	1.07784628869567
Icam1	7.9206122690258	9.37932879569628	9.59385229774747	0.267012748064298	0	10.6277173798398
Gata1	9.68819185851927	11.2903983659024	9.76231195935724	0	0	9.83510031394771
Pros1	2.00379062091781	0	7.17559956166838	0	9.6412606944437	0
Gata4	0.477647758456932	11.0087840228212	8.98975098556806	10.9036375672564	0	11.1350387260509
Fxyd6	0	0	0	8.69127809937964	8.62993473144214	6.93827656394485
Akr1b8	10.1591208449684	0	7.80932448730944	4.46212121281387	13.6294167319094	0.670958671311588
Gulo	11.882442037716	9.27885285286094	11.9668530015852	0	9.03483786317385	6.53163060213139
Commd10	8.7851936017558	9.01020340300702	8.50827617673199	9.03918490710676	11.1237173818851	5.24768607780165
Snupn	10.0942664981557	12.1385295480931	10.7314333297765	8.39177982000393	6.72914577710143	10.7963508139754
Def8	11.2904187235353	10.5104115333118	11.5282513041052	7.62010324088129	6.88950167722601	9.56379722691387
Aldh18a1	0	0	0	10.2732369517579	7.46239814217454	8.84711706313528
Sip1	10.1960288049676	9.6397373142541	10.2483838270539	0	8.78378023208589	3.82901251340081
Tmem144	7.8231006689815	0	6.99793086890919	0	9.07586389452134	0
Crxos1	13.8798208787205	12.7768472279403	13.770110945574	0	13.5469744946033	12.502316980777
Usp38	10.6525396475803	12.6248601374534	10.9189084659963	11.8739131327607	8.73481256159287	12.7801901938377
Nfe2l2	0	3.90080196980369	1.3345451490682	0.650313676929365	9.69402636275604	7.74946251801169
Neu1	3.70215042669122	8.21830823323315	8.15281092657788	0	9.65209060269961	5.64743246482939
Tdh	9.42399071331288	6.10294591038662	10.6352454492366	1.99512877056393	8.85768033903223	6.24494291473377
Rnf185	8.43824757946575	8.60401708406292	9.75208487504085	12.930377146456	5.16107565010075	10.1147778238686
Dppa1	0	0	0	6.86738502363019	11.4211196230483	5.14838830085978
Igf2bp3	6.36778260559496	9.2658570588427	5.20724147659828	11.3264774049378	10.5824789536457	11.2167951733462
Rhpn2	0	9.92253677105184	3.51870943499228	13.9994264010353	7.08258155588794	13.0373559563635
Cnn2	3.11919023632436	4.84137042575275	6.34763712601117	0	10.5068765280153	0.843662431434688
Slc12a2	12.1706416825971	12.3996329303724	12.3536255277906	7.52907956592184	7.79120183073071	10.6802445830186
Asns	1.14428598225812	6.0281837653423	8.38143772552009	3.45029511552451	11.5601394609636	1.86274298540495
3110001I22Rik	1.37886969521582	8.08163036741489	6.35768806096038	11.9969618304721	5.03526254675155	9.84845311175606
Ppp2r1b	2.90977960096886	8.03639273208461	6.53590054073641	9.8041244466391	9.21695325698321	8.62898683995019
Tnfsf13b	10.555263644922	10.746566985081	10.8756435355042	13.3004032109565	0	12.3963124048889
Tnfrsf12a	1.74414512657809	9.11756280585272	6.18415992171219	0	6.36983837549278	10.4247816705563
Atg16l2	9.85418006618851	7.22844576567996	9.41210182342029	0	9.15397909753442	0
Poc5	7.89156694474039	7.99529509262596	8.57401434162438	9.71498388254177	7.04393290665292	9.76799651146191
Deptor	7.24313537473692	7.92953829088178	9.1394999213649	11.1066579490174	6.20015860849615	9.9811313598415
Ifi35	6.99541413193674	9.46412327704813	9.10035194471342	0	0	9.24786757231576
Msn	0	0	0	0	9.38327709930593	0
Traf2	6.75444751472066	9.54939503806274	9.30948387468725	0.894855204195184	8.18292054159905	8.68725630977818
Zfyve20	8.96674188362756	11.0798069704538	9.80525627541714	8.59037007045441	6.38032579000555	11.5758540135494
Slc5a11	8.95314805817184	6.79671948492359	8.79170733728303	0	10.1418038424032	3.36848306287916
Plekha8	6.45548253399671	9.10586160897822	6.55475556926337	11.7212665834344	7.34290412985851	12.0072257778258
Slc25a25	7.92618066231035	11.2375531598862	9.87946200687399	6.57125155297004	0	11.7329958381368
Polr1e	10.1090406526101	12.0451013354541	10.2815554244318	7.41902309574582	5.88421052388626	11.1430748742052
Rgs11	10.218063860559	9.62267808030716	9.34566580275512	0	0	9.15994401852173
Oxct1	3.82978950133376	5.44340028050809	7.5571219621769	10.380917679374	9.45791964639326	8.95232125028596
Cldn4	11.3591511386828	0	11.2432763438281	4.19783365223846	12.2071481120156	0
Dazl	0	9.06887254801525	7.68321144202615	14.1857540775434	0	11.4440150684477
Dnajb9	10.1252711773612	12.8145834852248	11.0643846563471	6.07214349387364	3.43180494968013	12.6383946078475
Hadh	10.4286700649915	0	9.77272168520483	4.27796968171827	11.8788785151301	0.155046526368538
Spryd4	8.88685607028538	5.99788197321777	8.14937897150305	0	8.84776416854389	3.54193304647675
Tcfcp2	7.33833660984471	9.26787550536067	9.54425588624849	9.51042194441705	0	8.91254890699579
Aip	9.38614617462951	8.92689866229249	9.31761903414271	8.404891292541	6.08213387963963	9.77696808417144
Mtg1	9.72713657161801	0	9.22458260916673	6.64400611467375	9.54154433770205	0
Pla2g16	9.77431548241755	10.7039617989813	10.6043476670949	5.59312907518218	1.01753488648775	10.3918234726034
0610009O20Rik	0	0	0	4.8627732611451	8.95217806929556	0
Rnf34	1.19876230012685	9.60537036553886	8.51018017169334	12.3964562447133	8.34395502061698	8.37898102349422
Rab7l1	9.86471983333865	0	9.00242870181054	0	8.25541270816444	4.79483749237684
Ell2	9.899068429998	12.3633602939329	9.87822078925923	7.71899067705175	6.37827288886999	11.2639785840359
Ooep	0	3.43943874455054	5.31010353030115	12.1309008302435	9.66985492627621	8.86947478638909
Ddx3y	0.807230029276176	0	7.64544308029829	0	10.0078690108963	0.300251222928723
Cdyl2	8.74044097809756	1.09850299563005	8.87759751182972	9.53690840843545	9.02966083219135	7.83318668856146
Actn2	10.9887389249295	9.50980407638322	10.1501673016946	2.66249863308917	6.09132191679078	4.86749675879875
Kif3c	5.25632613662232	10.0929022233536	8.90179925030063	7.41625475616162	0	10.5625264320355
Fam129a	5.05493675836857	0	8.41755834414995	0.253000378857651	10.3465727635823	2.89439253381822
Glrx	0	0	0	10.223722161263	12.0199484316874	6.2321268047724
Errfi1	0	9.68519173825171	4.57703954269078	11.8337572113111	6.63470277596926	11.6389585492738
Arhgap29	9.47398794659298	10.5389121054374	9.71701517054952	9.94090797313424	7.0191577167474	11.9149688614879
Gbas	0	1.38124092472735	0	11.3380403426541	8.31159297962294	9.03178998769098
Fbp2	12.5610350223795	7.01400184871674	11.8826886060507	0	13.4442749502233	0
Rgn	0	1.42542901112908	4.70323442650044	8.35718341443183	4.56008006684379	9.40593349291525
1600029D21Rik	0	0	0	0	10.5007069091708	0.383610314021662
Wdr48	9.36735699544966	9.689953268487	10.2591870798328	10.2880763276934	8.3264867618421	9.90692327977915
Bmi1	5.1906291463139	10.0586183307172	7.49898939865555	13.1907493174901	8.28200305356885	13.6509876125045
Ptgr1	9.55881742856133	3.51111868740459	8.98714925724406	5.86126747946754	13.1423083624364	2.19774791067315
Chaf1b	9.86217194866556	8.97534020087703	10.3300609235672	7.12878417267549	8.627390789693	7.44521232298834
Tmsb4x	0	0.547422127594874	0	7.10372223364482	10.1185494110468	8.07153244017682
Atxn7	10.3224585123102	11.6649913839818	10.1285741540111	10.3981686311333	8.43174184135317	10.597987060738
Pgm2	0	2.12116173030705	0	5.01970579263171	9.70775173815322	3.28997148639908
2810405K02Rik	0	0	0	0	9.32830255881143	0
Klf17	5.3013776910975	14.6059029099781	10.0393879314149	14.2887867504847	0	14.3314031587052
Ell	6.19577330274282	9.06289881969458	8.72431777012755	11.5140374863769	7.4135046088948	9.72576485649631
Nedd4	0	8.77979799526305	7.12608462155969	11.3443959220152	9.92660665480015	9.91535753374609
Yars	11.4456356480493	10.5237323464367	11.4458615580322	0	11.0323511698222	7.98666766106447
Efhd2	3.49449540594889	3.91593975080042	2.15294904490253	0	9.55879205645457	0
Ppt2	11.7558498452133	11.2947463506161	12.2260365496244	10.0442618048993	2.2206364546199	8.30310441452507
Zbed3	4.66380849265131	9.94720082304056	6.49921590695828	16.0868746502901	0	14.6175481222325
Cndp2	11.6676307140844	10.7346295974056	11.6406439993052	0.340770982792962	12.4431307492059	7.58673309621373
Slc34a2	11.6155067222202	12.3930223721589	11.7212504823431	3.06631568694913	10.104124158903	13.9704979060296
Tpi1	6.56048793001219	2.2893547645969	8.31777981577756	9.95534161512113	11.151368461941	9.39480645749924
Cog2	9.15879942509876	8.29429050108718	9.66526033590872	0	8.49212132856533	0.300251222928723
Stard7	0.477647758456932	8.09255954939869	5.01721614150592	11.8514877062451	9.27984098018335	9.89022592172621
Fam101b	10.4584386621829	10.6576438970672	10.8765039939186	0	10.7715916055803	2.99495086198865
Fkbp11	9.38939509720626	0.817236210845627	8.96997060941559	0	7.6200411977	0.986136243452691
Clp1	10.5693386454651	11.9177715811701	11.540842370248	0	8.44170278499167	11.9108878645821
Ceacam10	7.35689930514924	0	4.05343253108827	0	9.40740715033243	0
Gsg2	7.20039817415804	10.5825016980371	6.87061723081894	9.91348915540064	5.72849914791853	10.7411158016636
Mknk1	7.14571599696654	10.455225383061	9.3522104123612	10.3007956723306	2.80204614502997	9.64505979640225
Txndc16	0	0	0	8.91847266684037	7.48892540529112	8.78401763128366
Sfmbt2	1.31279920066053	0.567139803501247	4.02479934140299	3.82245585256848	10.417037064783	2.11206276068524
Zfp335	8.75417285825879	11.041689938423	9.31961310244972	8.0354258867908	6.29241191031644	9.97560792255123
Amhr2	7.41841762948637	10.2909823573076	8.96890689168821	0	4.0462401188473	8.66365765412111
Tmprss2	0	0	0	0	10.1489739386061	0
Emp2	1.86984782472626	3.58967177495567	0	11.6059124946748	10.4773351520608	9.49253565756507
Cct6a	12.7627951492084	12.1244842839326	12.6159943514158	0	13.1759705223438	9.52568111034263
Cd320	10.41317177813	11.7087791380105	10.7604653050143	7.84737383955045	7.38985052706912	10.8786737126302
Reep1	10.4568858869332	0.4127395077531	10.8220561722055	5.57208249491883	6.92932454331953	1.95139390888338
Yif1a	10.3007355296228	10.5025263826604	10.3326014440707	1.91481564954795	10.994391620512	0
Psat1	14.1918714986215	13.1875509077809	14.2363198751053	0	12.11801519843	11.4341910683329
Asxl1	4.64580208175314	9.77745907814021	8.03259792897802	12.4093723950803	7.38034774533864	11.1150852292668
Nynrin	1.32721487763619	0	0	0	9.92378765487959	0
Trim43a	14.4942933104538	14.9703053781572	14.6358005813359	0	12.5273794626533	13.4772227989284
Bex6	8.66877091964634	10.2089811348801	9.9879669151279	0	0	10.4758117714126
Ddx31	8.93914044384685	9.96596495429106	9.62639221986155	4.72530559578818	1.82692833827456	8.60444028193186
BC053393	0	0	0	0	12.3107027563047	0
5031439G07Rik	10.9834913542771	11.4810837805977	11.1925737400656	7.60654501769467	6.31794267395856	9.9617482837638
Ficd	8.33420210419072	10.086478998192	9.47304129118548	1.84108553317705	0	11.521428024631
Sept11	0	6.04118974164208	2.28296483073057	10.7440508931852	10.4169081718643	10.3200857400927
Fam193a	2.09811854237676	8.23047823855049	7.06081341282377	12.5486526239206	8.61739074586321	10.9049200123552
AA467197	8.07842992901354	0	7.77286405540972	0	12.0911538587048	0
Baz2b	6.26080231580569	9.15994373399944	7.10463873572749	11.3668022596285	10.6587243677741	10.3484615148073
2310040G24Rik	10.1295645212887	9.86777427068584	11.0086793448784	0	2.88187908370057	8.49499357978186
Syne2	7.87429019540988	10.8722176793678	9.57141223522395	11.8455042809016	6.31732833282374	11.645236627028
Nlrp14	1.76531494516987	9.38761754010077	7.76049496883388	13.313402165056	0	12.9805785966474
